SONAVORM,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus
valeuudiseid,5977.454565258472,0.0,0.0015313935681470138,2.5505136288373167e-07
vabariikides,5977.454565258472,0.0,0.0015313935681470138,2.5505136288373167e-07
desinformatsioon,5809.357501488299,0.0,0.0015313935681470138,2.624594937558733e-07
tekkepõhjuste,5672.619722094395,0.0,0.0015313935681470138,2.688093202177089e-07
rõhumist,5500.007772734649,0.0,0.0015313935681470138,2.7727575550015645e-07
libauudis,4870.148516388549,0.0,0.0015313935681470138,3.132581054505584e-07
eksperdile,4711.446673709547,0.0,0.0015313935681470138,3.2384114955361783e-07
meediasisu,4635.910700676984,0.0,0.0015313935681470138,3.2913267160514753e-07
provokatsioonide,4477.963344438789,0.0,0.0015313935681470138,3.407740201185129e-07
pressiteadete,4317.487116578782,0.0,0.0015313935681470138,3.534736730421842e-07
operatsioonidega,3624.637379296218,0.0,0.0015313935681470138,4.212051553017644e-07
vastaspoolt,3355.3744352629274,0.0,0.0015313935681470138,4.550708964315545e-07
tõsiseltvõetavuse,3220.780445549321,0.0,0.0015313935681470138,4.741203758170614e-07
valeinfo,3037.5788312120294,0.0,0.0030627871362940277,2.0118366839915932e-06
erukindral,3000.1338002259813,0.0,0.0015313935681470138,5.090444213571575e-07
halvustama,2749.00492316759,0.0,0.0015313935681470138,5.556098154106189e-07
päevalehte,2682.6542096752205,0.0,0.0015313935681470138,5.69367772744596e-07
rahastatav,2577.373742153318,0.0,0.0015313935681470138,5.926504697713268e-07
ebausaldusväärne,2550.0788063332566,0.0,0.0015313935681470138,5.990002962331624e-07
paljususe,2276.7855803850607,0.0,0.0015313935681470138,6.709649961339664e-07
inglis,2273.2025879719995,0.0,0.0015313935681470138,6.720233005442723e-07
päevalehest,2104.301267055206,0.0,0.0015313935681470138,7.259968254698753e-07
termini,1991.2202410847976,0.0,0.0030627871362940277,3.0680244854769218e-06
rahvuskonservatiivide,1958.744035999495,0.0,0.0015313935681470138,7.799703503954783e-07
päevakajaline,1832.004094109372,0.0,0.0015313935681470138,8.339438753210813e-07
venekeelsest,1820.454966442651,0.0,0.0015313935681470138,8.39235397372611e-07
naeruvääristada,1769.1496989886627,0.0,0.0015313935681470138,8.635763988096476e-07
arenenum,1726.8283840677907,0.0,0.0015313935681470138,8.847424870157664e-07
avaldamisele,1714.523574839288,0.0,0.0015313935681470138,8.910923134776021e-07
soodustavaid,1579.453083012089,0.0,0.0015313935681470138,9.672902310196298e-07
relvana,1577.7266088947135,0.0,0.0015313935681470138,9.683485354299356e-07
ründamiseks,1517.9891545788958,0.0,0.0015313935681470138,1.0064474942009496e-06
ähvardavalt,1411.1151204487935,8.07414500410572e-309,0.0015313935681470138,1.0826454117429772e-06
intervjueeris,1352.8970169264098,3.6152035512196696e-296,0.0015313935681470138,1.1292108057964387e-06
endistes,1344.074451276806,2.9877699236430177e-294,0.0015313935681470138,1.1366189366685802e-06
sõeluda,1318.2829367364573,1.2025535454562297e-288,0.0015313935681470138,1.158843329285005e-06
professionaalses,1314.6788969881613,7.299704512490678e-288,0.0015313935681470138,1.1620182425159228e-06
sputniku,1265.1017863140844,4.3368289514159104e-277,0.0015313935681470138,1.2075253321590784e-06
traktorist,1219.122679071016,4.2602462884849895e-267,0.0015313935681470138,1.2530324218022337e-06
valeinfot,1217.0651904192086,1.1928308855319204e-266,0.0015313935681470138,1.2551490306228456e-06
meedial,1199.852520798948,6.56674998160197e-263,0.0015313935681470138,1.2731402055980465e-06
eksperdina,1189.952608732364,9.308617285095214e-261,0.0015313935681470138,1.283723249701106e-06
gru,1153.7752313918104,6.782591809740993e-253,0.0015313935681470138,1.3239388172927317e-06
välismaist,1120.5994655445184,1.1008952717346146e-245,0.0015313935681470138,1.3630960804740516e-06
õpetata,1113.6752024519446,3.5210659897380935e-244,0.0015313935681470138,1.371562515756499e-06
magistrant,1051.9191505205622,9.315276672765797e-231,0.0015313935681470138,1.4519936509397505e-06
halvustada,1048.0950731432727,6.314994140354757e-230,0.0015313935681470138,1.4572851729912803e-06
bakalaureuseõppe,1004.980664918564,1.4847438640399565e-220,0.0015313935681470138,1.5197251331993308e-06
elukutseline,975.0637213135715,4.726965822756037e-214,0.0015313935681470138,1.566290527252792e-06
levivad,971.4248222319633,2.9212558748312608e-213,0.0030627871362940277,6.27786176193484e-06
sõel,951.877060450799,5.184622862183018e-209,0.0015313935681470138,1.604389486023806e-06
ühiskonnateaduste,877.65469628704,7.071132584925372e-193,0.0015313935681470138,1.7398524505429665e-06
usaldusväärseks,842.7356898732206,2.7596286285861207e-185,0.0015313935681470138,1.8118171504437704e-06
uudiseks,819.7106332077412,2.79691449177163e-180,0.0015313935681470138,1.8626157621384555e-06
holger,715.0631751297939,1.585502850473637e-157,0.0015313935681470138,2.1345999955870823e-06
uudistega,685.1006040289134,5.196672289618643e-151,0.0015313935681470138,2.227730783694005e-06
poliitikutel,668.8549373687599,1.7726497964966442e-147,0.0015313935681470138,2.281704308619608e-06
vastandumine,637.1495536776993,1.392748656744951e-140,0.0015313935681470138,2.3949428805223435e-06
ametlikes,629.3415009842696,6.950866749348767e-139,0.0015313935681470138,2.42457540401091e-06
tõlkimise,609.5955498546015,1.3699915486353343e-134,0.0015313935681470138,2.5028899303735495e-06
fake,583.6072770214363,6.157844439779585e-129,0.0015313935681470138,2.6140118934556734e-06
kommunikatsiooni,574.0725605207832,7.301814496519397e-127,0.0030627871362940277,1.0594685451572772e-05
ingl,568.7530578935103,1.0484811377106298e-125,0.0030627871362940277,1.0693107761731224e-05
peavoolumeedia,549.6722636430704,1.4834951701832031e-121,0.0015313935681470138,2.7748741638221762e-06
veenda,534.492469126237,2.975743651521007e-118,0.0030627871362940277,1.1373597497557944e-05
ühendanud,517.2096195663287,1.7124946175319804e-114,0.0015313935681470138,2.9484360871123506e-06
lääne-euroopas,510.7701624858774,4.3117106238400454e-113,0.0015313935681470138,2.9854767414730584e-06
mõjuks,486.86424304386384,6.856800876482702e-108,0.0015313935681470138,3.1315227500952782e-06
vormistamise,483.9094226289366,3.013485784622304e-107,0.0015313935681470138,3.150572229480785e-06
eelistama,469.19465661348863,4.7975293891666826e-104,0.0015313935681470138,3.248994539639238e-06
südameasjaks,461.6459725290062,2.1071749440644383e-102,0.0015313935681470138,3.3019097601545347e-06
ajakirjanduse,450.5904105772809,5.36569630991267e-100,0.0030627871362940277,1.347327344760493e-05
dokumentides,421.23512106971106,1.314039705479811e-93,0.0015313935681470138,3.617284474425705e-06
seletust,417.79723070181916,7.360511920978706e-93,0.0015313935681470138,3.6469169979142716e-06
craig,417.189190511287,9.982907059954958e-93,0.0015313935681470138,3.652208519965801e-06
maia,395.4299089325712,5.442521631281803e-88,0.0015313935681470138,3.852228053513624e-06
kahtle,387.6184114238922,2.7312156886970835e-86,0.0015313935681470138,3.929484275465958e-06
eurooplased,384.0840466499196,1.6062474194530697e-85,0.0015313935681470138,3.96546662541636e-06
terminit,383.5696883382565,2.078707719162837e-85,0.0015313935681470138,3.970758147467889e-06
levitamise,376.7080605108004,6.481511649085397e-84,0.0015313935681470138,4.042722847368693e-06
asjatundjate,375.3255787425407,1.2962017142440968e-83,0.0015313935681470138,4.057539109112976e-06
levida,371.4306756526518,9.134678655753989e-83,0.0015313935681470138,4.099871285525214e-06
nähtuse,362.21961942581015,9.252781001687505e-81,0.0015313935681470138,4.203585117735197e-06
eksitav,359.5803977233452,3.4749718773509275e-80,0.0015313935681470138,4.234275945634068e-06
põhjamaades,353.71416411619975,6.581725417076614e-79,0.0015313935681470138,4.304124036714261e-06
selgitused,351.6279059802952,1.8734509751132395e-78,0.0015313935681470138,4.329523342561603e-06
tegelevate,351.3688431704538,2.1333212141552047e-78,0.0015313935681470138,4.332698255792521e-06
kuulsuse,349.9935606230112,4.251496943347374e-78,0.0015313935681470138,4.349631126357416e-06
kiputakse,348.8840013017022,7.415923227476974e-78,0.0015313935681470138,4.363389083691393e-06
meediast,346.0985951728245,2.9973621093128343e-77,0.0015313935681470138,4.398313129231489e-06
viidatakse,339.4455999422884,8.425765246582133e-76,0.0015313935681470138,4.48403578646627e-06
vilistlane,338.0814519479943,1.6699353555107322e-75,0.0015313935681470138,4.502026961441471e-06
teabe,321.4063696283853,7.154273742917715e-72,0.004594180704441042,4.209829113756001e-05
usaldusväärsuse,320.71371703497556,1.0126019310805666e-71,0.0015313935681470138,4.744378671401532e-06
tipu,314.57164363387255,2.204682184414597e-70,0.0015313935681470138,4.836451155098148e-06
jutus,301.61949974988437,1.4619752970004223e-67,0.0015313935681470138,5.042820515107807e-06
lõputöö,299.15522427616554,5.032924299390235e-67,0.0015313935681470138,5.0840943871097384e-06
villem,282.62887104470633,2.0078394138606676e-63,0.0015313935681470138,5.379361317585096e-06
allikaid,261.4365167700729,8.344360232696675e-59,0.0015313935681470138,5.812207821400226e-06
ajalehtede,258.6840779455763,3.321685200357288e-58,0.0015313935681470138,5.873589477197971e-06
presidendivalimiste,250.89390185462,1.6579154516358408e-56,0.0015313935681470138,6.054559531360287e-06
selgitust,246.7639345039049,1.318102546572885e-55,0.0015313935681470138,6.155098450339351e-06
sotsiaaldemokraatide,232.91285099764494,1.3807509158899496e-52,0.0015313935681470138,6.518096863074289e-06
usaldusväärse,227.8022149516273,1.7974327874417344e-51,0.0015313935681470138,6.6630845672862025e-06
tarvitada,224.84831308095326,7.923078256202706e-51,0.0015313935681470138,6.74986552893129e-06
süüria,219.13269505968557,1.3981912353254813e-49,0.0030627871362940277,2.7453474707746405e-05
avaldamist,213.56217977415602,2.2947188262131273e-48,0.0015313935681470138,7.103339201973473e-06
kriitiliselt,210.74182265605052,9.462860909312737e-48,0.0015313935681470138,7.197528294490702e-06
avaldamise,205.91258872584174,1.0706905916730602e-46,0.0015313935681470138,7.3647403913190405e-06
ajakirjanik,201.74446955643484,8.69275923277422e-46,0.0030627871362940277,2.9774336279547333e-05
sobivaks,195.60695685188264,1.899084840479616e-44,0.0015313935681470138,7.748904892260098e-06
termin,195.20304163129464,2.326471946286054e-44,0.0015313935681470138,7.764779458414687e-06
nõustu,188.90749037308973,5.5056147880410934e-43,0.0015313935681470138,8.020889125708723e-06
oskus,188.87375574903115,5.599762182389953e-43,0.0030627871362940277,3.176183196210189e-05
väljaande,186.9878154848893,1.4449501515437674e-42,0.0015313935681470138,8.102378565302281e-06
sõnastada,185.78617918287088,2.643444462323899e-42,0.0015313935681470138,8.154235481407272e-06
agentuuri,185.64008943181602,2.844868536216723e-42,0.0015313935681470138,8.160585307869109e-06
kasvades,182.3416637495036,1.4933374404139736e-41,0.0015313935681470138,8.306631316491327e-06
levima,181.05917034673067,2.845536277770858e-41,0.0015313935681470138,8.364838059058155e-06
propaganda,176.87330820109722,2.3341911300319342e-40,0.0015313935681470138,8.560624374964753e-06
väärikas,175.94953234344848,3.7141235256054395e-40,0.0015313935681470138,8.605073160197603e-06
peamist,174.56007990512853,7.469208633296227e-40,0.0015313935681470138,8.672804642457184e-06
allikate,164.1225119696042,1.4223232762958402e-37,0.0015313935681470138,9.217831413764742e-06
instituudis,160.48550044237476,8.862848228860071e-37,0.0015313935681470138,9.424200773774401e-06
mõjust,158.78857448959963,2.0813078542181007e-36,0.0015313935681470138,9.523681388343159e-06
ajakirjanikele,156.15292629758247,7.838804882198226e-36,0.0015313935681470138,9.682427049889051e-06
uudise,151.71819164079204,7.301594505737194e-35,0.0015313935681470138,9.96181941420982e-06
news,147.55631489245718,5.930885327202184e-34,0.0015313935681470138,1.0239095169709976e-05
töötlemine,147.0480372980073,7.660022478748688e-34,0.0015313935681470138,1.0274019215250071e-05
noortega,137.1593431047458,1.1128684391776436e-31,0.0015313935681470138,1.100424925836117e-05
ajakirjanduses,134.19968266487425,4.9407796977960485e-31,0.0015313935681470138,1.1243426055090314e-05
teadlikkust,131.20374930467327,2.2345265468229213e-30,0.0015313935681470138,1.1496360809153433e-05
uuringust,123.21738321287405,1.2497796605255697e-28,0.0015313935681470138,1.222976576549545e-05
emotsiooni,120.5041743327184,4.906343317278367e-28,0.0015313935681470138,1.2500691694533772e-05
seletas,120.36952841265767,5.250912930185732e-28,0.0015313935681470138,1.2514449651867748e-05
portaal,119.76214531878664,7.131933682400584e-28,0.0015313935681470138,1.2576889612075799e-05
tööriistad,116.61875460126166,3.479105932509066e-27,0.0015313935681470138,1.291025550132217e-05
ülikooli,115.10944635686783,7.447176445887004e-27,0.006125574272588055,0.00019927237063414679
vaielda,112.40882125884964,2.907323239004492e-26,0.0015313935681470138,1.3385434181549537e-05
aktiivset,112.01229147248083,3.551018378359765e-26,0.0015313935681470138,1.3431999575602998e-05
otsis,107.23677416382915,3.9503813767988113e-25,0.0015313935681470138,1.4019358523322796e-05
venemaa,105.75012734023356,8.364447727051253e-25,0.006125574272588055,0.00021571101303942896
ühendriikides,98.10332097213961,3.9711229970015163e-23,0.0015313935681470138,1.529884855538268e-05
levikut,97.90985933463978,4.37868102373761e-23,0.0015313935681470138,1.5328481078871245e-05
uudised,92.59304609415399,6.423273200712668e-22,0.0030627871362940277,6.344534939784114e-05
muudetakse,92.13385984265996,8.100741463793276e-22,0.0015313935681470138,1.6269313699633225e-05
edastab,89.10643678273607,3.7413166297025494e-21,0.0015313935681470138,1.681010725329956e-05
seisukohta,87.42367845388635,8.75955191938788e-21,0.0015313935681470138,1.7126540271981038e-05
avastas,86.70585018403555,1.2592376797318038e-20,0.0015313935681470138,1.7265178149731117e-05
soovitatakse,81.42526427430656,1.8201616376641889e-19,0.0015313935681470138,1.8358406605577153e-05
asjakohane,81.34841578916485,1.8923334989709188e-19,0.0015313935681470138,1.8375339476142048e-05
soovita,81.3196341121849,1.9200944765969765e-19,0.0015313935681470138,1.8381689302603883e-05
erialal,77.0003743537566,1.7092555703180496e-18,0.0015313935681470138,1.9387078492394526e-05
artikleid,74.4676580512894,6.163986371146012e-18,0.0015313935681470138,2.0029469269450234e-05
organisatsioonide,74.35071561636046,6.540155245719593e-18,0.0015313935681470138,2.0060160097349106e-05
kommenteerida,71.21195308521769,3.2083848089151614e-17,0.0015313935681470138,2.0920561582927835e-05
võrdlemisi,70.69732994973961,4.164557228999035e-17,0.0015313935681470138,2.1068724200370668e-05
seisukoht,70.58435509073836,4.41000511428523e-17,0.0015313935681470138,2.1101531637090152e-05
tähtsusega,68.85803879452631,1.0581240532427748e-16,0.0015313935681470138,2.161586758049884e-05
uudiseid,59.55409503366103,1.1897831137761919e-14,0.0015313935681470138,2.4884969903933888e-05
selgus,56.29344867679023,6.242306962665072e-14,0.0030627871362940277,0.00010171575348332457
tööst,54.74971078942072,1.3689934880160793e-13,0.0015313935681470138,2.699311228926332e-05
kanada,53.60382423576796,2.452814860954388e-13,0.0015313935681470138,2.7549780409084246e-05
nõukogude,53.487423301383224,2.602536206605433e-13,0.0030627871362940277,0.0001066929591249934
hoiavad,53.05226155736879,3.2479082333164713e-13,0.0015313935681470138,2.7825997860174097e-05
jm,53.022985183161865,3.2966796952978654e-13,0.0015313935681470138,2.784081412191838e-05
ajakirja,52.77124658049041,3.747474512787796e-13,0.0015313935681470138,2.7968868955565398e-05
ameerika,52.70315608868797,3.8796716420012186e-13,0.0030627871362940277,0.00010817246869060111
sotsiaalmeedia,52.403040090533246,4.5202365314995503e-13,0.0015313935681470138,2.8158305445010163e-05
ühendriikide,52.3234728632613,4.707142883223498e-13,0.0015313935681470138,2.8199579317012095e-05
teadlikult,50.447182997217666,1.2241539530640473e-12,0.0015313935681470138,2.920920172444396e-05
tamm,48.545968862468705,3.2263682913303935e-12,0.0015313935681470138,3.0308780006751834e-05
kasutas,45.69730995236597,1.3801217448694027e-11,0.0015313935681470138,3.2120597157195604e-05
üpris,45.66279402802304,1.4046561005171867e-11,0.0015313935681470138,3.214387985422234e-05
tunnustatud,45.518995045106635,1.511657052712474e-11,0.0015313935681470138,3.2241243859970484e-05
kipub,45.0912340575369,1.8806535027578435e-11,0.0015313935681470138,3.2534394181625224e-05
toodi,44.867344637125065,2.1084494128111358e-11,0.0015313935681470138,3.26899649299402e-05
tuvastada,43.56037168452521,4.1107969725768274e-11,0.0015313935681470138,3.362868094188157e-05
jõuavad,42.277020709274446,7.921790704973469e-11,0.0015313935681470138,3.460443760818365e-05
ütlema,42.12201094040594,8.575253699988463e-11,0.0015313935681470138,3.472614261536883e-05
teemadel,41.784786589860374,1.0189316229564146e-10,0.0015313935681470138,3.4993893631176234e-05
tartu,40.626235439255176,1.8431527201588515e-10,0.006125574272588055,0.0005075617368783188
töötab,40.09213741814395,2.4226212180834403e-10,0.0030627871362940277,0.00013922946991543923
leidsid,40.02044092054147,2.513191231650694e-10,0.0015313935681470138,3.6464936761501494e-05
saavutas,39.97785135810638,2.5685890026329137e-10,0.0015313935681470138,3.65019774158622e-05
sõnas,39.70939010905931,2.9470515728099974e-10,0.0030627871362940277,0.0001404539281181632
eriala,39.17541243541285,3.873881058075847e-10,0.0015313935681470138,3.7214216283998096e-05
suurbritannia,38.57841147054828,5.259750271466798e-10,0.0015313935681470138,3.7762417968536574e-05
eestis,38.4531359744052,5.608438842360528e-10,0.006125574272588055,0.0005316667364318572
sõja,37.149613166896515,1.0940444771569347e-09,0.0015313935681470138,3.914244691957552e-05
öeldakse,37.10421282448529,1.119815277074798e-09,0.0015313935681470138,3.918795400921868e-05
loeb,36.4927881160857,1.5323215599789402e-09,0.0015313935681470138,3.9811295306888876e-05
sisaldavad,35.72865712466581,2.2680309822400356e-09,0.0015313935681470138,4.061878157195231e-05
mihkel,34.99810990469998,3.300255240094988e-09,0.0015313935681470138,4.142203461937452e-05
kursis,33.80087314470835,6.105145646479085e-09,0.0015313935681470138,4.2809471701285606e-05
sõda,33.48558335886834,7.179418192939426e-09,0.0015313935681470138,4.319046128899574e-05
elanike,32.66477248038702,1.0950398185312085e-08,0.0015313935681470138,4.4214899958171896e-05
saar,32.06331869889976,1.4922850228168368e-08,0.0015313935681470138,4.499698691738798e-05
olulisem,31.29650322126656,2.2147819767607465e-08,0.0015313935681470138,4.6035183543898114e-05
valdkonna,31.280466473013966,2.2331527397565792e-08,0.0015313935681470138,4.6057407936514534e-05
lõpetanud,31.256821468801398,2.2605178920830468e-08,0.0015313935681470138,4.609021537323402e-05
näiteks,31.03520729833732,2.5339014383491233e-08,0.007656967840735069,0.000947950776225699
vajaliku,30.89794086080261,2.7196017928488234e-08,0.0015313935681470138,4.659396827253965e-05
soovitab,30.207275295177315,3.882503348814644e-08,0.0015313935681470138,4.759512424468907e-05
jõud,29.278636252913312,6.26829826671377e-08,0.0015313935681470138,4.9011135545678416e-05
võimatu,28.880740291971456,7.697450228324335e-08,0.0015313935681470138,4.964400158304137e-05
noortele,28.5396955362717,9.179706159858988e-08,0.0015313935681470138,5.0199611398451986e-05
protsess,28.289936375275133,1.044375324356956e-07,0.0015313935681470138,5.061446672729192e-05
kauem,28.109035974443394,1.1466922470205103e-07,0.0015313935681470138,5.091925839746003e-05
vormis,27.48182960108474,1.585773829937066e-07,0.0015313935681470138,5.200507872243392e-05
sõna,27.2722810274698,1.7672682655888898e-07,0.0030627871362940277,0.00019671868209207856
üheksa,26.180482587438892,3.109495146997695e-07,0.0015313935681470138,5.441272125587994e-05
mõtted,25.894237674384957,3.606441107992533e-07,0.0015313935681470138,5.497256428893178e-05
eesti,25.463126233984013,4.509192254417984e-07,0.01225114854517611,0.0024630288947593763
kirjutanud,25.197675130916636,5.174453660373064e-07,0.0015313935681470138,5.638434237227991e-05
külma,23.203349471440724,1.4574326244166415e-06,0.0015313935681470138,6.085991172346373e-05
inimestega,22.643002190370748,1.950693843648868e-06,0.0015313935681470138,6.224840710978512e-05
kaotas,22.266803925257776,2.372732155065015e-06,0.0015313935681470138,6.321675564521506e-05
suurendada,22.21751461215164,2.4344289901091184e-06,0.0015313935681470138,6.334586878327238e-05
keelatud,21.87256018083525,2.9137071580887217e-06,0.0015313935681470138,6.426447701141793e-05
tasandil,20.73682102582054,5.269297072646527e-06,0.0015313935681470138,6.748701394079952e-05
andres,20.26938118834986,6.726854221056743e-06,0.0015313935681470138,6.890937506825071e-05
otseselt,19.891734938183347,8.195386812909975e-06,0.0015313935681470138,7.010314244307581e-05
kontrollida,19.40686569123772,1.0562664858926748e-05,0.0015313935681470138,7.169800718940687e-05
põhjust,18.314387075578374,1.872874046824551e-05,0.0015313935681470138,7.557245963553692e-05
liit,17.30313546414555,3.1866061493119546e-05,0.0015313935681470138,7.955274252269756e-05
rahvusvahelise,16.940336692408923,3.8573166789940296e-05,0.0015313935681470138,8.108516730882057e-05
lõi,16.526157949664995,4.798352269756774e-05,0.0015313935681470138,8.29086258077777e-05
kasutab,15.882391661840737,6.740291526500947e-05,0.0015313935681470138,8.591209372422596e-05
äärmiselt,15.29758467402828,9.183385685435686e-05,0.0015313935681470138,8.883618880990127e-05
kogemus,15.155305212484535,9.901969283656611e-05,0.0015313935681470138,8.957806020152573e-05
tasu,15.109737322715727,0.00010143870945858089,0.0015313935681470138,8.981829530266519e-05
kohaliku,14.611715526260994,0.00013209080930186125,0.0015313935681470138,9.25307295062793e-05
leidub,13.878052167022604,0.00019506313682397653,0.0015313935681470138,9.68401450650451e-05
kiirelt,13.877707925755942,0.00019509886970806088,0.0015313935681470138,9.684226167386571e-05
aastal,13.289171264270264,0.000266943451995011,0.006125574272588055,0.0011956680895460106
mõtet,12.52114989621137,0.00040237117636829237,0.0015313935681470138,0.00010597331212598536
üha,11.274826473512732,0.0007856519822942489,0.0015313935681470138,0.00011603355385035363
foto,11.114297944258233,0.0008566474503641883,0.0015313935681470138,0.00011747073123954911
andnud,10.818949955311977,0.0010046645245597543,0.0015313935681470138,0.00012021068135783119
tekkinud,10.784269609076393,0.0010236628828950382,0.0015313935681470138,0.00012054087233384665
tähtis,10.736785098107076,0.0010502663838258578,0.0015313935681470138,0.00012099594323027819
kasutamine,10.456945548929209,0.0012218915231304451,0.0015313935681470138,0.00012374965130589424
noored,10.230849891609022,0.0013811101050708444,0.0015313935681470138,0.00012606839626887458
koolis,9.963877111083544,0.0015964151268230578,0.0015313935681470138,0.00012892158495905938
noorte,9.637836047121617,0.0019060966565282653,0.0015313935681470138,0.00013258755143635915
võtnud,8.193280315427733,0.004204582998370272,0.0015313935681470138,0.00015172804500115242
loodud,8.076926562226411,0.004483241779337513,0.0015313935681470138,0.00015351552115015914
projekti,7.0733964321103295,0.007823680850497543,0.0015313935681470138,0.00017090240430707543
kasutatakse,7.00365116023172,0.008134363939469563,0.0015313935681470138,0.00017226020886549796
keeles,6.787026257685242,0.00918227422028138,0.0015313935681470138,0.00017662042303595842
tihti,6.759841719966218,0.009323202974548637,0.0015313935681470138,0.0001771834409822412
kindel,6.1916566999666465,0.01283539717866901,0.0015313935681470138,0.00018984499494714146
suurt,6.06361149899434,0.01379952013882123,0.0015313935681470138,0.00019295640991344093
lisas,5.269908658816063,0.02169715111626204,0.0015313935681470138,0.0002148262705524132
võtab,4.85006599189581,0.02764507456695974,0.0015313935681470138,0.000228575761451108
kiiresti,4.76176607325964,0.02909867620951582,0.0015313935681470138,0.0002316998760703311
eesmärk,4.72146362203629,0.02978837781344455,0.0015313935681470138,0.00023315504463450177
kaks,4.598851595418642,0.03199338017772738,0.0030627871362940277,0.0007560886530725144
paljud,4.394093242870436,0.036063632269045666,0.0015313935681470138,0.0002457075932451405
teema,4.260993652386024,0.03899710438852662,0.0015313935681470138,0.0002512171260051933
rääkis,4.235045475210116,0.039597562789004705,0.0015313935681470138,0.00025232093750514236
euroopa,4.208569953234778,0.040220230982988894,0.0030627871362940277,0.0007971117069292035
inimest,3.849314800449208,0.04976631773686418,0.0015313935681470138,0.00026999250454843096
väike,3.617792057325212,0.05716469194082259,0.0015313935681470138,0.0002818836129026285
riigi,3.505917633005858,0.06114996075934297,0.0015313935681470138,0.0002880270700044545
vähem,3.43994289180608,0.06363789234574771,0.0015313935681470138,0.00029178193405221997
parem,3.33708958481317,0.06773431912964735,0.0015313935681470138,0.0002978428434100421
liidu,3.0997257594784284,0.07830548411554407,0.0015313935681470138,0.0003128834656893101
ajal,3.099522708542505,0.07831525166654563,0.0030627871362940277,0.000945415078858606
tähendab,2.915540148147803,0.08773003343241012,0.0015313935681470138,0.00032569529888047384
tegemist,2.4632155451782567,0.11653998776414555,0.0015313935681470138,0.00036240152904752507
inimene,2.2883609336012314,0.13034751005464204,0.0015313935681470138,0.0003790602987701509
hiljem,2.2734497602737886,0.1316066628024316,0.0015313935681470138,0.0003805567412063235
