LEMMA,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus
riigikogulane,389.18565082210404,1.2449804479209414e-86,0.0001377086894183023,5.52434902179701e-06
rubla,383.45716957425094,2.1993277230664596e-85,0.0002349148231253392,1.5472410478672852e-05
immuniteet,372.0880358135907,6.570030694515966e-83,5.6703577995771534e-05,1.0212637559452326e-06
tuulik,356.13874495300183,1.9515225679172275e-79,0.00021871380084083307,1.4436330460983336e-05
ndate,353.1628905673918,8.677289644390768e-79,4.860306685351846e-05,7.926700033191495e-07
sõda,345.4975982619163,4.0515320983767056e-77,0.0007047444693760176,0.0001214785300413777
lääs,339.9247758152312,6.626025388271782e-76,0.0005832368022422214,8.873670819533251e-05
preemia,333.07147662737395,2.059799214809066e-74,0.00035642249025913533,3.76237800907865e-05
lastetoetus,329.07475451431003,1.5286494478202707e-73,7.290460028027768e-05,1.8827235459342684e-06
kapo,314.0218894530419,2.9046983725664714e-70,0.0001377086894183023,6.7265828319045585e-06
manifest,310.50079225242683,1.6987550096916835e-69,0.00012150766713379614,5.348670489686224e-06
vaesusrisk,297.80541648384855,9.906105826160875e-67,4.860306685351846e-05,9.355410987104515e-07
ühiskond,295.4156796199788,3.285229031006105e-66,0.0008991567367900914,0.00020264836170302275
poliitika,294.7048709254888,4.692836525032948e-66,0.0006237393579534868,0.00011034093442731798
lääneriik,294.56946142231243,5.022712921207038e-66,0.00015390971170280846,8.80403438933512e-06
annekteerimine,283.5452783999551,1.267755721317899e-63,8.100511142253076e-05,2.661635591919441e-06
lepitusmenetlus,276.73550159157503,3.863683660121019e-62,4.860306685351846e-05,1.0043308853803377e-06
lastekaitsetöötaja,269.7882203392906,1.2620186481742758e-60,7.290460028027768e-05,2.2732378733371604e-06
kodakondsus,266.0882231632835,8.081400648071968e-60,0.00024301533426759227,2.2523892764541335e-05
mariupol,265.49384603549106,1.0890203661273845e-59,4.050255571126538e-05,7.30230043111099e-07
kibestumine,262.2287412635426,5.606755093547466e-59,5.6703577995771534e-05,1.4308275627336317e-06
e-residentsus,249.7654805103118,2.9212393164525105e-56,8.100511142253076e-05,2.997118089986424e-06
parlament,247.77218912288419,7.945680093683968e-56,0.0005994378245267277,0.00011625579777651788
kooseluseadus,247.20778318227804,1.0548277681776881e-55,0.00012960817827604922,7.436705091219845e-06
hughes,244.53402173235227,4.037607243893871e-55,4.860306685351846e-05,1.1313274146170506e-06
puusepp,240.88865510126948,2.517332078151392e-54,0.00011340715599154307,5.907455218327761e-06
sotsiaalsüsteem,239.50435251444102,5.0440485232635685e-54,5.6703577995771534e-05,1.5599407007909565e-06
prominentne,238.48268023717137,8.424676716264247e-54,4.860306685351846e-05,1.158843329285005e-06
poliitik,237.096595321529,1.689635765253493e-53,0.00048603066853518455,8.406958574588331e-05
eksamitöö,230.8648772260753,3.86125773667901e-52,4.050255571126538e-05,8.360604841416931e-07
andestamine,230.1888777034501,5.4219009547314794e-52,7.290460028027768e-05,2.63835289489271e-06
riigikontroll,226.952433185839,2.754133505482103e-51,0.00012960817827604922,8.024064038939643e-06
kiiev,223.70331021050342,1.4080792495170696e-50,0.00014580920056055536,1.0138556250730912e-05
ideoloogiline,223.3287004468849,1.6995475704225925e-50,0.00014580920056055536,1.0153372512475194e-05
valija,219.82149398051467,9.892826119936276e-50,0.00029971891226336384,3.833178574128117e-05
eelkool,213.92209285154988,1.915195197489911e-48,7.290460028027768e-05,2.8246144711065556e-06
vandenõu,212.60794984121128,3.7059655546880406e-48,0.00011340715599154307,6.608052737950293e-06
postmodernistlik,201.16968186949157,1.1603386603801447e-45,4.860306685351846e-05,1.3630960804740516e-06
lapsetoetus,196.03354440015528,1.5326525869523457e-44,4.860306685351846e-05,1.3969618216038416e-06
kirik,191.5746826750297,1.4408510970587618e-43,0.0008829557145055853,0.00025447564528452524
julgeolek,191.21935986135358,1.722564493755931e-43,0.00028351788997885765,3.866832654375846e-05
laps,190.32185697032156,2.7044373456444503e-43,0.003183500878905459,0.0016093846828404501
elatisraha,190.2476428230864,2.80721803361423e-43,4.860306685351846e-05,1.4371773891954675e-06
juhiluba,184.6124994488003,4.7686251135038786e-42,0.00014580920056055536,1.1960956445277742e-05
agressioon,182.68981992045573,1.2535654212503668e-41,8.910562256478383e-05,4.792002369865299e-06
vabakaubandus,179.64162049897666,5.803226519000255e-41,4.050255571126538e-05,1.0635959323574703e-06
õnneks,178.93680370513889,8.271093340161719e-41,5.6703577995771534e-05,2.053110555993525e-06
protsent,177.61213019376382,1.609933851322691e-40,0.0009153577590745976,0.0002802845149386562
vene,177.3277327164213,1.8574123340186376e-40,0.0008667546922210791,0.00025796699153412454
maksusüsteem,177.19364190759654,1.9869559294318844e-40,8.910562256478383e-05,4.9253487255638475e-06
keskmaa,176.5068566113848,2.8064400271485483e-40,4.050255571126538e-05,1.0815871073326714e-06
maksukoormus,175.31254509091747,5.1162906215393136e-40,7.290460028027768e-05,3.3929239394408458e-06
euroopa,175.3038685783169,5.1386603678064e-40,0.0020737308524167875,0.0009268492445886088
suletus,175.2460529029119,5.290238619304646e-40,4.050255571126538e-05,1.088995238204813e-06
seadus,174.9870688561469,6.026019182400316e-40,0.0008829557145055853,0.00026732875234769093
rahvas,173.75648420744662,1.118829594779056e-39,0.0010044633816393815,0.00032651654310287127
kirikukogu,171.78648582159383,3.012949171460926e-39,8.910562256478383e-05,5.063986603313926e-06
katuseraha,171.2920028206938,3.863547753945516e-39,6.480408913802461e-05,2.765349424129423e-06
kaitsevõime,168.47254022242393,1.5950986834522443e-38,8.910562256478383e-05,5.152884173779625e-06
sakraalne,168.35697373716312,1.690556880516527e-38,4.050255571126538e-05,1.1313274146170506e-06
perepoliitika,164.9418419747937,9.419210159876428e-38,4.050255571126538e-05,1.1535518072334754e-06
valimine,162.7043461815907,2.9027605830096818e-37,0.0006480408913802461,0.00017193319280271342
ükskõiksus,157.30080955674782,4.3996632153104026e-36,8.100511142253076e-05,4.573991661342276e-06
idanaaber,152.98620688289907,3.8573351288452596e-35,7.290460028027768e-05,3.8395284005899525e-06
representatsioon,152.08722490363382,6.064044010163785e-35,4.050255571126538e-05,1.2456242909300922e-06
üksikvanem,151.61635441307948,7.685556602556744e-35,6.480408913802461e-05,3.0923654869139585e-06
kultuur,147.54685074956535,5.959205814472816e-34,0.0005832368022422214,0.00015405843131264607
majandus,147.23105207896822,6.985899766460675e-34,0.0005670357799577153,0.00014751599344813476
demokraatia,145.4391588269426,1.7216739040746823e-33,0.0002673168676943515,4.2766081220463064e-05
kutsealune,145.01949649318135,2.1266623245547037e-33,4.050255571126538e-05,1.3027727290866128e-06
kontrolljoon,142.0729339746558,9.374193829897125e-33,4.050255571126538e-05,1.3281720349339555e-06
okupeerimine,137.7777528868878,8.150696440443271e-32,5.6703577995771534e-05,2.6140118934556734e-06
oligarh,136.08849360840804,1.9083313495537533e-31,5.6703577995771534e-05,2.64364441694424e-06
rootsi,135.9778651186741,2.0176718951187553e-31,0.0006237393579534868,0.0001792873501499294
paviljon,135.9410803941707,2.0553991025420595e-31,8.100511142253076e-05,5.206857698705228e-06
lapsevanem,132.11224885599628,1.4139396432521944e-30,0.0003726235125436415,7.998135580887147e-05
tegevustoetus,130.29737747422013,3.527644032648809e-30,5.6703577995771534e-05,2.7505331623851395e-06
partei,130.28341752705845,3.552540526568364e-30,0.0003321209568323761,6.670916019922467e-05
diskursus,130.02799612712664,4.040386577095165e-30,7.290460028027768e-05,4.440645305643727e-06
terminal,128.88775520913507,7.176409725047395e-30,0.0001377086894183023,1.4517819900576894e-05
kodanik,128.43653099555456,9.008229933377126e-30,0.000534633735388703,0.00014549780693768133
venelane,127.28139710088323,1.6121515512933863e-29,0.00032402044569012305,6.5022222969197e-05
parlamendierakond,126.22100239339058,2.750785390275156e-29,4.050255571126538e-05,1.4837427832489287e-06
omavalitsus,125.0771726695063,4.895337967854966e-29,0.000534633735388703,0.00014771177976404136
kibedus,123.0156576068277,1.383527664291448e-28,4.050255571126538e-05,1.5197251331993308e-06
kuupmeeter,122.18077010256626,2.1073512903805064e-28,6.480408913802461e-05,3.756980656586089e-06
poliitiline,121.89348610381002,2.4356954888944328e-28,0.00052653322424645,0.00014634233385710547
probiootiline,121.82975568018298,2.515206508121012e-28,4.050255571126538e-05,1.533483090533308e-06
tšehhoslovakkia,121.4066563066575,3.113092362577319e-28,5.6703577995771534e-05,2.9325615209577616e-06
fašist,118.40972311033775,1.4102898130285246e-27,4.860306685351846e-05,2.2351389145661466e-06
ideoloogiliselt,116.5373312458483,3.6249137528793904e-27,4.050255571126538e-05,1.5980396595619703e-06
ühemõtteliselt,116.18023190514978,4.340065040177767e-27,4.860306685351846e-05,2.2742961777474663e-06
singapur,113.26813403568524,1.8848219708098248e-26,0.00010530664484928998,9.905729280463605e-06
sotsiaal,112.96913423714658,2.191601368633624e-26,0.00011340715599154307,1.1364072757865191e-05
läänelik,112.32110291088202,3.0388393611813665e-26,5.6703577995771534e-05,3.1452807074292557e-06
rahastamine,112.31949261348755,3.0413084930394634e-26,0.00025111584540984537,4.614524720256993e-05
valimisliit,110.6697722099915,6.989571560285462e-26,0.00011340715599154307,1.1556684160540872e-05
keskvõim,110.41340637970998,7.954530789573752e-26,4.860306685351846e-05,2.3822432275986723e-06
eestlane,109.46001827834392,1.2867391397998962e-25,0.0007209454916605238,0.00025004981624062583
kultuuripoliitika,109.09486623260051,1.547017268622345e-25,4.050255571126538e-05,1.6985785785410348e-06
maksumaksja,109.02498189403073,1.6025332760390124e-25,0.00016201022284506153,2.213337843713844e-05
mehike,108.9098015739597,1.6984143150611712e-25,6.480408913802461e-05,4.160194636912653e-06
retoorika,107.76575357993718,3.024984148151179e-25,8.910562256478383e-05,7.5986256659966535e-06
eston,107.72158005392099,3.0931623073438366e-25,4.860306685351846e-05,2.4362167525242756e-06
vkg,104.6545371576626,1.453991924477465e-24,4.860306685351846e-05,2.5007733215529375e-06
tööjõud,103.44592670521816,2.6759897574588352e-24,0.0001701107339873146,2.5079697915430182e-05
kell,102.21559351479928,4.9796381606872575e-24,4.860306685351846e-05,0.0009218847385998637
kuluhüvitis,101.63537209654662,6.67427747715532e-24,4.050255571126538e-05,1.8128754548540764e-06
leppimine,101.5291147919251,7.042074461699192e-24,7.290460028027768e-05,5.512707673283645e-06
julgeolekuolukord,99.66470866109452,1.80509286764152e-23,4.050255571126538e-05,1.8456828915735606e-06
toompea,97.87958848745606,4.446132277846179e-23,0.0001377086894183023,1.8043031891305982e-05
koduturg,97.64240244916675,5.011909811674669e-23,4.050255571126538e-05,1.8806069371136565e-06
kapital,96.28762319871939,9.934916926921189e-23,0.00015390971170280846,2.2215926181142305e-05
regionaalpoliitika,95.37374062841306,1.5763077875256988e-22,4.860306685351846e-05,2.7187840300759615e-06
euroopalik,92.94395679103745,5.379631587496562e-22,7.290460028027768e-05,5.945554177098775e-06
ostujõud,92.23692168350618,7.689664859341793e-22,4.860306685351846e-05,2.801331774079825e-06
tulumaksuvaba,92.05613577379965,8.425231095917833e-22,4.050255571126538e-05,1.9843207693236386e-06
reformierakond,91.81630685193927,9.510750072888956e-22,0.0002673168676943515,5.856127454427923e-05
jõukam,91.25920508234609,1.2603235089231666e-21,6.480408913802461e-05,4.853384025663044e-06
vandenõuteoreetik,91.09293950676718,1.3707993374374112e-21,4.050255571126538e-05,2.0033702487091455e-06
ideoloogia,90.43807363788056,1.9085790310330084e-21,0.00012150766713379614,1.5363405124411342e-05
raha,89.79726426055447,2.6385888696939976e-21,0.0012312776936224676,0.0005811816248768413
demokraatlik,88.95290026547517,4.0432537887683196e-21,0.00019441226741407383,3.5168513858876714e-05
võim,88.84013977286398,4.2804181528644744e-21,0.00048603066853518455,0.00015355891163098168
üürikorter,88.5564539405656,4.9404607889675976e-21,7.290460028027768e-05,6.19425571352067e-06
valimisprogramm,87.41659970909878,8.790958365905027e-21,4.050255571126538e-05,2.0795681662511735e-06
objektiivsus,86.01085832869069,1.789503381733204e-20,4.050255571126538e-05,2.1102589941500456e-06
maailm,85.00961969088794,2.969170050143991e-20,0.0014094889387520353,0.0007102799466724217
võetud,84.18362636976445,4.508894427341535e-20,4.050255571126538e-05,2.1515328661519773e-06
donbass,83.94568172919539,5.085573103892286e-20,4.860306685351846e-05,3.045800092860497e-06
irl,81.6562559525309,1.6193840082265116e-19,0.00015390971170280846,2.5074406393378653e-05
demokraat,81.46740709604019,1.7817591765839996e-19,0.00011340715599154307,1.4737947217920529e-05
seadustama,81.0342454665458,2.2183988024033475e-19,4.860306685351846e-05,3.142105794198338e-06
ettevõtluskeskkond,80.9722649594621,2.289079103861098e-19,4.860306685351846e-05,3.1442224030189498e-06
nihe,80.76884388324878,2.5372694784809443e-19,8.910562256478383e-05,9.640094873476814e-06
riigikaitse,80.4615892560508,2.9641102672471586e-19,8.910562256478383e-05,9.66972739696538e-06
sotsiaaldemokraat,80.41683321866229,3.0320125381445387e-19,0.00012960817827604922,1.8824060546111766e-05
kink,80.29590453298671,3.223364660713582e-19,0.00012960817827604922,1.8845226634317887e-05
paroodia,79.74998431497764,4.249139613312287e-19,4.860306685351846e-05,3.1865545794311874e-06
sanktsioon,79.73324273593293,4.2852967397762434e-19,0.00015390971170280846,2.5507252897193782e-05
maailmaturg,78.93177863820057,6.429219825223237e-19,5.6703577995771534e-05,4.2893077749699774e-06
autoritaarne,78.5487042456451,7.805001340260671e-19,5.6703577995771534e-05,4.307298949945178e-06
liitlane,78.14457616787588,9.576822740960301e-19,0.00015390971170280846,2.5876601136390555e-05
vaesus,78.02361131442696,1.0181620796446887e-18,0.00015390971170280846,2.5905175355468813e-05
reform,77.96703114853864,1.0477480661617444e-18,0.00018631175627182076,3.583101241972823e-05
ivanov,77.83587427706529,1.1196801543066127e-18,7.290460028027768e-05,6.900144755194733e-06
sots,77.77359409374928,1.1555468676702353e-18,0.00015390971170280846,2.5964440402445947e-05
majanduspoliitika,77.55002434192917,1.2940322042092432e-18,5.6703577995771534e-05,4.354922648408945e-06
ärakuulamine,77.44692544022561,1.3633726894071792e-18,4.050255571126538e-05,2.318744962980316e-06
elatis,76.94824555267957,1.754971598170629e-18,8.910562256478383e-05,1.0022142765597258e-05
rahvuslik,75.56120314886734,3.542542381393561e-18,0.00021061328969857997,4.486046564845852e-05
liit,74.35309157334541,6.532288558286426e-18,0.0010449659373506469,0.0004975840428979544
mikroob,73.72737214928372,8.968653061434121e-18,6.480408913802461e-05,5.817499343451755e-06
toidupank,73.09050669734785,1.2383874661030812e-17,6.480408913802461e-05,5.859831519863993e-06
obama,72.35075079673362,1.8015425046880434e-17,0.00010530664484928998,1.4161171314303791e-05
senine,72.05873284336336,2.0888671621857418e-17,0.0003726235125436415,0.00011429264309540036
siduma,71.10603337558828,3.3853325854620064e-17,0.00025921635655209844,6.52730411144395e-05
kondoom,71.07645224092529,3.43647175624662e-17,8.910562256478383e-05,1.0672999977935411e-05
lõputunnistus,70.90111100380386,3.755863937506402e-17,4.050255571126538e-05,2.5081814524250793e-06
halduskulu,70.59803858724047,4.379522716848219e-17,4.050255571126538e-05,2.517706192117833e-06
alko,70.12020671406397,5.579845348936303e-17,5.6703577995771534e-05,4.745436975811838e-06
legitiimsus,69.6369105754182,7.129026594811783e-17,4.050255571126538e-05,2.548397020016705e-06
riigimets,69.10896969238111,9.317065482383989e-17,6.480408913802461e-05,6.139223884184762e-06
vanem,69.08425845623836,9.434538978091238e-17,0.0008019506030830546,0.00035576596039490685
tavakodanik,68.80379147143886,1.0876339031640684e-16,4.860306685351846e-05,3.623634300887541e-06
loosung,68.7131984696292,1.138762313636904e-16,8.910562256478383e-05,1.0959800473128321e-05
kapitalistlik,68.27154822912333,1.4246173784550558e-16,4.860306685351846e-05,3.6479753023245776e-06
solvamine,68.06521507711633,1.581765771743196e-16,4.860306685351846e-05,3.657500042017331e-06
valimiskampaania,68.00833416790324,1.6280594747296585e-16,7.290460028027768e-05,7.706572715847859e-06
parlamendiliige,67.92659293446462,1.6969698590643355e-16,8.100511142253076e-05,9.326836768026254e-06
vaenlane,67.88045858025279,1.737142926934202e-16,0.00017821124512956766,3.6499860807041584e-05
sõjalennuk,67.6890628728626,1.9142244140248621e-16,4.050255571126538e-05,2.6129535890453674e-06
astroloogia,66.7660613788701,3.057163826887319e-16,4.050255571126538e-05,2.644702721354546e-06
eurooplane,66.6221585054144,3.288684821186832e-16,0.00010530664484928998,1.5073429715987512e-05
toetus,66.17592188191915,4.1241996812718165e-16,0.0006156388468112338,0.00024973761643958556
küüniline,66.10317498416127,4.2792591001495575e-16,4.860306685351846e-05,3.7506308301242538e-06
ühiskondlik,65.1445796634601,6.959962364601291e-16,0.00018631175627182076,4.0349972251734595e-05
tervishoid,64.59670611533063,9.190887659654598e-16,0.00014580920056055536,2.6970887896646897e-05
ülalpidamiskulu,63.67544700003122,1.4670167293522213e-15,4.050255571126538e-05,2.7568829888469753e-06
jõulukaart,63.5080299262715,1.5971444375789801e-15,4.050255571126538e-05,2.763232815308811e-06
ravikindlustus,63.27857445898169,1.7944557428588023e-15,5.6703577995771534e-05,5.1729919575754376e-06
mäng,63.222395185046565,1.846371683898921e-15,0.00014580920056055536,0.0007759689014201114
fsb,62.222851687014156,3.067081424826982e-15,4.860306685351846e-05,3.949592059261771e-06
auto,62.1739724109615,3.1441616151867552e-15,0.00019441226741407383,0.0008474541894230469
ossinovski,62.014455154356824,3.4094534445169367e-15,7.290460028027768e-05,8.299223185619186e-06
päkapikk,61.668438691535506,4.06443167267912e-15,9.720613370703692e-05,1.3884953863213941e-05
maksuvabastus,61.58396512170596,4.242596451151396e-15,4.050255571126538e-05,2.8383724284405327e-06
sisuline,61.47143600036376,4.492129701403712e-15,0.0001377086894183023,2.5340040800365444e-05
varro,61.03430264877722,5.6088957919976136e-15,4.050255571126538e-05,2.8605968210569574e-06
väiksus,61.02789300002147,5.627186663266698e-15,4.860306685351846e-05,4.015206932700739e-06
haigekassa,60.877388584791085,6.074252187301357e-15,0.00012960817827604922,2.3021295837385126e-05
vandenõuteooria,60.71395342568197,6.600065904508127e-15,5.6703577995771534e-05,5.353962011737754e-06
tegelikkus,60.684574196508144,6.699305531471488e-15,0.00019441226741407383,4.524251354057896e-05
kaitsekulutus,60.62122900086849,6.918387424341698e-15,4.050255571126538e-05,2.8775296916218524e-06
paraku,60.29066311390176,8.183466542804322e-15,0.00034832197911688226,0.00011318036516016882
valitu,60.18764896949525,8.623160598405276e-15,4.050255571126538e-05,2.8955208665970538e-06
toetuv,60.03590855625396,9.314246991066779e-15,4.050255571126538e-05,2.901870693058889e-06
toonane,57.98584223042221,2.640110655751215e-14,0.00012150766713379614,2.134388334705021e-05
laenuvõtja,57.909467352518156,2.7446299882634757e-14,4.860306685351846e-05,4.197235291273361e-06
tööjõumaks,57.7537662101265,2.970707170474135e-14,4.860306685351846e-05,4.206760030966114e-06
ida-euroopa,57.652194694587706,3.128137428154908e-14,9.720613370703692e-05,1.4599309340170452e-05
lisama,57.375824974586166,3.6000515308109077e-14,0.00021061328969857997,0.0008323352526174162
palk,57.14020427778785,4.0582415094088566e-14,0.0003807240236858946,0.00013278227944785544
rkas,57.06577027406484,4.214780258599324e-14,4.050255571126538e-05,3.03204213552652e-06
takistamine,56.67753922386998,5.1346698885163566e-14,5.6703577995771534e-05,5.6661618127780066e-06
eitamine,56.652451703361656,5.200597281755187e-14,4.050255571126538e-05,3.051091614912027e-06
maksuvaba,56.5614322694703,5.4469781122010247e-14,5.6703577995771534e-05,5.67568655247076e-06
lääne-euroopa,56.32256742662265,6.150542802791901e-14,7.290460028027768e-05,8.954313615598564e-06
venekeelne,56.291142243890526,6.249633685956242e-14,0.00014580920056055536,2.9598657747436547e-05
kasutama,56.04295051878228,7.090498605100442e-14,0.0007047444693760176,0.0015403588942870658
põlevkivi,55.739870211238156,8.272343370907034e-14,8.100511142253076e-05,1.0880427642355376e-05
kommunism,55.560310980043816,9.063518203548216e-14,6.480408913802461e-05,7.330874650189251e-06
aasta,54.73727080037155,1.3776864255805086e-13,0.005670357799577154,0.004293452095040735
keskkomitee,54.04854823547688,1.9559657615777315e-13,4.860306685351846e-05,4.446995132105563e-06
viletsus,53.060665205199236,3.23404244852655e-13,4.860306685351846e-05,4.515784918775449e-06
cameron,52.70352822041611,3.8789366165960865e-13,4.860306685351846e-05,4.541184224622791e-06
tervishoiutöötaja,52.61107768697175,4.0658938639626266e-13,7.290460028027768e-05,9.441133644339297e-06
mõeldav,52.458129851775695,4.395197383863677e-13,6.480408913802461e-05,7.67270697471807e-06
äärmuslane,51.89155831064233,5.865203742422951e-13,4.050255571126538e-05,3.2892101072308636e-06
luure,51.60723065393351,6.779145462343003e-13,6.480408913802461e-05,7.772187589286828e-06
rmk,51.56110146260062,6.940313298197123e-13,0.00011340715599154307,2.0605186868656664e-05
sooline,51.43682424079573,7.393855105570116e-13,0.0001377086894183023,2.8569985860619174e-05
küberrünnak,51.35682933551413,7.701362255761736e-13,4.860306685351846e-05,4.639606534781244e-06
päev,50.99137609301444,9.277266675193118e-13,0.0006723424248070054,0.001444152673563794
