SONAVORM,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus
idaeurooplaste,59.265962079187595,1.37738525990518e-14,8.100511142253076e-06,1.3122974687793665e-07
normaalsusse,59.265962079187595,1.37738525990518e-14,8.100511142253076e-06,1.3122974687793665e-07
institutsionaalsest,59.265962079187595,1.37738525990518e-14,8.100511142253076e-06,1.3122974687793665e-07
asutan,59.265962079187595,1.37738525990518e-14,8.100511142253076e-06,1.3122974687793665e-07
vaateviis,59.265962079187595,1.37738525990518e-14,8.100511142253076e-06,1.3122974687793665e-07
riigikohtu,59.10038252351988,1.4983011570561156e-14,7.290460028027768e-05,8.622006030762498e-06
mõtiskluse,59.077286729572094,1.5159906480462042e-14,1.6201022284506153e-05,5.122193345880753e-07
rowan,58.94802459041782,1.6189229487054425e-14,1.6201022284506153e-05,5.132776389983812e-07
nn,58.91263799495637,1.6483012323242786e-14,0.0003402214679746292,0.00011052507939471121
erikomisjon,58.89968169327152,1.659190569930524e-14,2.430153342675923e-05,1.122860979334603e-06
valimisteks,58.869939234296396,1.6844611558435232e-14,4.050255571126538e-05,2.9516110003432685e-06
venemaad,58.85302475600518,1.6990038878967032e-14,7.290460028027768e-05,8.650580249840759e-06
õigusriik,58.85149238596309,1.7003275788175786e-14,3.2402044569012305e-05,1.941988592911401e-06
putinil,58.839003515758726,1.7111542516667822e-14,2.430153342675923e-05,1.123919283744909e-06
mõjujõudu,58.819292749549376,1.7283821344056487e-14,1.6201022284506153e-05,5.143359434086872e-07
väljaarendatud,58.819292749549376,1.7283821344056487e-14,1.6201022284506153e-05,5.143359434086872e-07
saatusekaaslane,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
teletööd,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
annekteerimisele,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
ülestõuse,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
kaitsepolitseis,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
sööksime,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
eelteadmisteta,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
käegalöömine,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
girkin,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
sotsiaalsüsteemis,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
välispankade,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
alahindad,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
globaliseeruva,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
valitsusasutustega,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
dekadentliku,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
kultuuritarbimise,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
nälgivaid,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
moodsamas,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
tööharjumuse,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
lmp,58.77998252765041,1.7632605211289692e-14,8.100511142253076e-06,1.3228805128824259e-07
tsiviilkaitse,58.69108795360308,1.8447520427619738e-14,1.6201022284506153e-05,5.15394247818993e-07
eluruumidest,58.69108795360308,1.8447520427619738e-14,1.6201022284506153e-05,5.15394247818993e-07
nihkeid,58.69108795360308,1.8447520427619738e-14,1.6201022284506153e-05,5.15394247818993e-07
allakirjutanute,58.56340697577322,1.968437263981018e-14,1.6201022284506153e-05,5.16452552229299e-07
imperialismi,58.436246615541855,2.0998641606444363e-14,1.6201022284506153e-05,5.17510856639605e-07
keskselt,58.4174328532258,2.1200410462802027e-14,2.430153342675923e-05,1.1313274146170506e-06
eksamil,58.36162507814287,2.1810406140682904e-14,4.050255571126538e-05,2.9738353929596933e-06
infotehnoloogiliste,58.309603698411365,2.239481932331577e-14,1.6201022284506153e-05,5.185691610499109e-07
tundvate,58.309603698411365,2.239481932331577e-14,1.6201022284506153e-05,5.185691610499109e-07
väljasuremist,58.309603698411365,2.239481932331577e-14,1.6201022284506153e-05,5.185691610499109e-07
töölaudu,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
soolebakterite,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
süvenda,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
enesekeskselt,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
näituseruum,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
madalapalgalise,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
madalapalgalistel,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
koordineerimises,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
streikinud,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
astuvaid,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
reformiti,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
mõttevälgatusi,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
sõjakate,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
philae,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
unelmates,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
farmatseudid,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
palungi,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
emakesele,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
rikkamatele,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
bussiaegu,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
kirjatöödes,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
kirjatähtedega,58.30165825479185,2.248544815123899e-14,8.100511142253076e-06,1.3334635569854852e-07
paradigma,58.265666621563454,2.2900600767082486e-14,4.050255571126538e-05,2.978068610600917e-06
vigureid,58.23844403830986,2.3219691469294984e-14,2.430153342675923e-05,1.1345023278479685e-06
pagendatud,58.18347507564083,2.387763726804137e-14,1.6201022284506153e-05,5.196274654602169e-07
kriitilisel,58.179003380967465,2.39319742164555e-14,2.430153342675923e-05,1.1355606322582742e-06
survel,58.07456879016262,2.5236780791695277e-14,4.050255571126538e-05,2.9865350458833644e-06
propageerinud,58.05785762398512,2.5452077995338485e-14,1.6201022284506153e-05,5.206857698705227e-07
konkurentsieelist,58.05785762398512,2.5452077995338485e-14,1.6201022284506153e-05,5.206857698705227e-07
globaliseeruv,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
vandenõuteooriatele,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
moodustataks,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
taltunud,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
nõrgenemisest,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
keelustaks,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
hiiglasekasvu,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
pagemise,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
majanduseksperdid,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
järeleksam,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
kahesugused,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
põhjakaldale,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
pakilisemate,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
virutades,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
visuaalsesse,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
teavitustööle,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
müügiedetabelite,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
piimaks,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
tõestusena,57.83080984001793,2.856602408211671e-14,8.100511142253076e-06,1.3440466010885446e-07
alkoholireklaami,57.80814386697507,2.889708650521878e-14,1.6201022284506153e-05,5.228023786911347e-07
kaasus,57.648978862881656,3.133255845598185e-14,2.430153342675923e-05,1.1450853719510279e-06
murrangu,57.560437941629274,3.27751996976196e-14,1.6201022284506153e-05,5.249189875117466e-07
riigil,57.426754137047794,3.508028554678005e-14,9.720613370703692e-05,1.4641641516582688e-05
kõrguvaid,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
loorberid,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
kaitstavatele,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
sulepeast,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
põhjameri,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
tehnokraatlik,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
wieder,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
kohkuda,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
teisestki,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
suhtlusõiguse,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
arenguvõimalus,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
seaduserikkumisega,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
linnaliinibussiga,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
tülitsetakse,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
julgeolekukeskkonnas,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
äärmusteni,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
petturluse,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
kaklejad,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
soodustamisega,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
koomilisena,57.36726342616386,3.6157566748775926e-14,8.100511142253076e-06,1.354629645191604e-07
kvantfüüsika,57.31471575396774,3.713661976957644e-14,1.6201022284506153e-05,5.270355963323584e-07
sotsid,57.14068827876289,4.057242903265671e-14,7.290460028027768e-05,8.8537746966195e-06
riigijuhid,57.06068386879744,4.225695181310179e-14,3.2402044569012305e-05,1.9959621178370042e-06
deklareerimisele,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
prioriteetsem,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
hoiduti,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
funktsioneerimises,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
vasakpoolsetest,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
ärakuulamiseks,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
kaitseliitlasena,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
võrdsemate,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
varjutamine,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
visandanud,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
sisseastumiseksameid,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
lahinguta,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
mittetegemine,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
siseministrilt,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
profileerida,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
toidupangal,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
õigusjärglaseks,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
lastekodudele,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
tuumarelvaga,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
salajastele,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
kohaspetsiifilise,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
palgatõusud,56.910850505516144,4.560227816039667e-14,8.100511142253076e-06,1.3652126892946635e-07
auesimees,56.70893446456627,5.053343232513486e-14,1.6201022284506153e-05,5.323271183838881e-07
euroopalik,56.558480096782056,5.455161985537331e-14,2.430153342675923e-05,1.1651931557468407e-06
poliitiline,56.543962561027676,5.4955861711912554e-14,0.00014580920056055536,2.9510818481381155e-05
peapõhjus,56.46997109398652,5.70632008433424e-14,1.6201022284506153e-05,5.344437272045e-07
rahvavõimu,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
odavust,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
silmakirjalikku,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
leedukatest,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
päevauudiste,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
jutusaateid,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
kommipakk,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
annakski,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
sookvoodid,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
majanduspoliitikast,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
okupeerimisega,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
metafoorse,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
inventeerimist,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
pensionieaks,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
poeriiulitelt,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
mastaabiefekti,56.461407715634934,5.73122554402752e-14,8.100511142253076e-06,1.375795733397723e-07
riigikontroll,56.425061461671625,5.838150063717952e-14,4.050255571126538e-05,3.0616746590150864e-06
pärandada,56.38972577451788,5.944014856378628e-14,2.430153342675923e-05,1.1683680689777584e-06
maastike,56.35117790954295,6.061695088209368e-14,3.2402044569012305e-05,2.018186510453429e-06
olijate,56.333677879183675,6.115886411897351e-14,2.430153342675923e-05,1.1694263733880644e-06
maruste,56.333677879183675,6.115886411897351e-14,2.430153342675923e-05,1.1694263733880644e-06
pictures,56.333677879183675,6.115886411897351e-14,2.430153342675923e-05,1.1694263733880644e-06
toimetajatel,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
tuumarünnaku,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
kehavedelikega,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
operandi,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
ühistegevusele,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
kukkumiseni,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
revolvrist,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
pahale,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
segiajamine,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
kuulujaid,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
poliittehnoloogiline,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
lünkasid,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
aktsepteeritavat,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
muusikalile,56.018776644457354,7.178218473888777e-14,8.100511142253076e-06,1.3863787775007823e-07
nomenklatuur,55.88073929151389,7.700327700053649e-14,1.6201022284506153e-05,5.397352492560297e-07
jampsi,55.76427277900875,8.170294223697536e-14,1.6201022284506153e-05,5.407935536663357e-07
euroopast,55.71148650131375,8.392646803001235e-14,8.100511142253076e-05,1.08846608599966e-05
populistlike,55.64825995193207,8.666961029461432e-14,1.6201022284506153e-05,5.418518580766416e-07
leone,55.614176108317324,8.818540117155909e-14,2.430153342675923e-05,1.1831843307220417e-06
simferopolis,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
kiikavad,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
seadusteks,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
vinduv,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
aastakõne,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
sotsialismile,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
maandanud,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
sotsiaalkulutuste,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
imperialistlike,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
räniorus,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
patsiendikindlustuse,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
e-valitsus,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
kartellierakonnad,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
ütleva,55.58280364419312,8.960404423412156e-14,8.100511142253076e-06,1.3969618216038416e-07
obama,55.52652696702669,9.220630496953847e-14,8.910562256478383e-05,1.2899672457219111e-05
liitlaste,55.43982997557,9.636397064199919e-14,6.480408913802461e-05,7.343574303112922e-06
vaesus,55.29732251822364,1.0360962627118313e-13,5.6703577995771534e-05,5.7815169935013535e-06
eestluse,55.289497209609145,1.0402292469221536e-13,4.050255571126538e-05,3.1156481839406892e-06
noorsportlaste,55.18869294747386,1.0949681729497466e-13,1.6201022284506153e-05,5.460850757178654e-07
õuduste,55.17966099095049,1.1000112224272505e-13,2.430153342675923e-05,1.1916507660044891e-06
kazimir,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
osavale,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
sügisvärvid,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
põhikomponente,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
üllatub,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
vasturünnakuid,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
valdkonnaüleste,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
ahvatlustega,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
reklaamimisele,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
kontingendile,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
eneseteostusvõimalusi,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
looju,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
sõjapidamiseks,55.15333965355311,1.1148408489636066e-13,8.100511142253076e-06,1.407544865706901e-07
kultuur,55.14542525203612,1.1193388740411276e-13,0.0001377086894183023,2.728097108886654e-05
kasvatuses,55.12578023426521,1.1305824439767817e-13,2.430153342675923e-05,1.1927090704147951e-06
usad,54.91120978948922,1.2609973581307178e-13,2.430153342675923e-05,1.196942288056019e-06
soolestikus,54.75501811938499,1.3653015026495345e-13,3.2402044569012305e-05,2.07004342655842e-06
neutraalsus,54.736177124239724,1.3784533115956016e-13,1.6201022284506153e-05,5.503182933590892e-07
kuuekorruseline,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
kaitseplaneerimise,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
püüdlusele,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
pinnis,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
keskkonnavaldkonnas,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
vabakaubandust,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
ühekordses,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
rahvateatris,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
elutähtsatele,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
tegevuspaika,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
kõrvatagused,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
basseinivesi,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
tulusamad,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
korrigeerimisi,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
vägevatest,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
loovuses,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
tarasid,54.73024002787903,1.3826238645911268e-13,8.100511142253076e-06,1.4181279098099606e-07
paviljon,54.3288900502588,1.695900937526065e-13,2.430153342675923e-05,1.2085836365693841e-06
pilab,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
ribbentropi,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
ettevõtluskeskkonnale,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
tulistaks,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
hugot,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
joonealused,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
asenduks,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
tööinimestele,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
stampa,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
spermas,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
kultuuriministeeriumil,54.31336437676723,1.7093531698678728e-13,8.100511142253076e-06,1.42871095391302e-07
poliitikuid,54.23493830711445,1.7789549993595722e-13,5.6703577995771534e-05,5.873589477197971e-06
peljata,54.22421668849916,1.7886880664757632e-13,2.430153342675923e-05,1.210700245389996e-06
usutavaks,54.18020346840122,1.8292047076921006e-13,1.6201022284506153e-05,5.556098154106189e-07
kaire,53.99744770064321,2.0075020901747163e-13,6.480408913802461e-05,7.499145051427896e-06
nõudlikult,53.9607602352394,2.0453383121335834e-13,1.6201022284506153e-05,5.577264242312307e-07
revolutsioonid,53.9607602352394,2.0453383121335834e-13,1.6201022284506153e-05,5.577264242312307e-07
tuimade,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
valitsussektor,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
sisserännanuid,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
prominentsete,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
uimast,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
kühveldab,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
kübersõda,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
hulljulgelt,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
kibestumisest,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
terviseteadlikkuse,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
jahimehena,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
koolivenda,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
triljonite,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
tervisenõuded,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
toonaselt,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
pürgijatele,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
rahastusperioodil,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
pärismaalasi,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
filosoofilisele,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
parlamendiliikmetest,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
alalhoidlikud,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
esmatähtsale,53.90257640880394,2.1068125764355322e-13,8.100511142253076e-06,1.4392939980160793e-07
palgatõusuks,53.742972026698126,2.285101577036679e-13,1.6201022284506153e-05,5.598430330518426e-07
